No,KASUS PERLINDUNGAN ANAK,Tahun,kode_kabupaten_kota,total_kekerasan_anak,total_kdrt
101,Anak Berkebutuhan Khusus (Korban),2017,3201,0.2618805959701808,
101,Anak Berkebutuhan Khusus (Korban),2017,3202,0.103456865865534,
101,Anak Berkebutuhan Khusus (Korban),2017,3203,0.0967041292572606,
101,Anak Berkebutuhan Khusus (Korban),2017,3204,0.164266494279732,
101,Anak Berkebutuhan Khusus (Korban),2017,3205,0.1182223009126488,
101,Anak Berkebutuhan Khusus (Korban),2017,3206,0.0676179515738198,
101,Anak Berkebutuhan Khusus (Korban),2017,3207,0.040483479471063,
101,Anak Berkebutuhan Khusus (Korban),2017,3208,0.0408437626742484,
101,Anak Berkebutuhan Khusus (Korban),2017,3209,0.0843124458288468,
101,Anak Berkebutuhan Khusus (Korban),2017,3210,0.0440636651301444,
101,Anak Berkebutuhan Khusus (Korban),2017,3211,0.0412225747278832,
101,Anak Berkebutuhan Khusus (Korban),2017,3212,0.0626233969970908,
101,Anak Berkebutuhan Khusus (Korban),2017,3213,0.0562082972192312,
101,Anak Berkebutuhan Khusus (Korban),2017,3214,0.0408272925849598,
101,Anak Berkebutuhan Khusus (Korban),2017,3215,0.0948265390783748,
101,Anak Berkebutuhan Khusus (Korban),2017,3216,0.1651682316682758,
101,Anak Berkebutuhan Khusus (Korban),2017,3217,0.071918703639272,
101,Anak Berkebutuhan Khusus (Korban),2017,3218,0.01358988242415,
101,Anak Berkebutuhan Khusus (Korban),2017,3271,0.0436560304202548,
101,Anak Berkebutuhan Khusus (Korban),2017,3272,0.0133016558616018,
101,Anak Berkebutuhan Khusus (Korban),2017,3273,0.0930374756294146,
101,Anak Berkebutuhan Khusus (Korban),2017,3274,0.0121405145667644,
101,Anak Berkebutuhan Khusus (Korban),2017,3275,0.1155850278653322,
101,Anak Berkebutuhan Khusus (Korban),2017,3276,0.0964323727840008,
101,Anak Berkebutuhan Khusus (Korban),2017,3277,0.0242954404616566,
101,Anak Berkebutuhan Khusus (Korban),2017,3278,0.026512726232117,
101,Anak Berkebutuhan Khusus (Korban),2017,3279,0.0068021468761386,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3201,0.5237611919403616,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3202,0.206913731731068,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3203,0.1934082585145212,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3204,0.328532988559464,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3205,0.2364446018252976,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3206,0.1352359031476396,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3207,0.080966958942126,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3208,0.0816875253484968,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3209,0.1686248916576936,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3210,0.0881273302602888,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3211,0.0824451494557664,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3212,0.1252467939941816,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3213,0.1124165944384624,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3214,0.0816545851699196,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3215,0.1896530781567496,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3216,0.3303364633365516,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3217,0.143837407278544,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3218,0.0271797648483,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3271,0.0873120608405096,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3272,0.0266033117232036,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3273,0.1860749512588292,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3274,0.0242810291335288,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3275,0.2311700557306644,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3276,0.1928647455680016,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3277,0.0485908809233132,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3278,0.053025452464234,
102,Anak Dalam Keadaan Darurat (Korban Konflik Sosial / Peperangan),2017,3279,0.0136042937522772,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3201,2.880686555671989,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3202,1.138025524520874,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3203,1.0637454218298663,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3204,1.806931437077052,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3205,1.3004453100391369,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3206,0.7437974673120179,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3207,0.4453182741816929,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3208,0.4492813894167324,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3209,0.9274369041173148,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3210,0.4847003164315884,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3211,0.4534483220067152,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3212,0.6888573669679987,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3213,0.6182912694115432,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3214,0.4491002184345578,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3215,1.0430919298621228,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3216,1.8168505483510335,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3217,0.791105740031992,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3218,0.1494887066656499,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3271,0.4802163346228028,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3272,0.1463182144776197,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3273,1.0234122319235606,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3274,0.1335456602344084,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3275,1.2714353065186543,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3276,1.0607561006240087,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3277,0.2672498450782226,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3278,0.291639988553287,
103,"Anak Korban Bencana (Darat, Laut, Udara)",2017,3279,0.0748236156375246,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3201,4.713850727463255,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3202,1.862223585579612,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3203,1.7406743266306908,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3204,2.956796897035176,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3205,2.1280014164276784,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3206,1.2171231283287565,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3207,0.728702630479134,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3208,0.7351877281364712,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3209,1.5176240249192423,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3210,0.7931459723425991,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3211,0.7420063451018977,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3212,1.1272211459476345,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3213,1.0117493499461616,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3214,0.7348912665292764,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3215,1.7068777034107463,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3216,2.9730281700289645,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3217,1.294536665506896,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3218,0.2446178836347,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3271,0.7858085475645864,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3272,0.2394298055088324,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3273,1.674674561329463,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3274,0.2185292622017592,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3275,2.0805305015759794,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3276,1.7357827101120145,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3277,0.4373179283098188,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3278,0.477229072178106,
201,Anak Korban Perebutan Hak Kuasa Asuh,2017,3279,0.1224386437704948,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3201,5.106671621418526,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3202,2.017408884377913,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3203,1.8857305205165815,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3204,3.203196638454774,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3205,2.305334867796652,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3206,1.3185500556894862,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3207,0.7894278496857284,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3208,0.7964533721478437,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3209,1.6440926936625124,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3210,0.8592414700378157,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3211,0.8038402071937225,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3212,1.2211562414432706,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3213,1.0960617957750085,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3214,0.796132205406716,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3215,1.8491175120283083,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3216,3.220780517531378,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3217,1.402414720965804,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3218,0.265002707270925,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3271,0.8512925931949686,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3272,0.2593822893012351,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3273,1.8142307747735849,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3274,0.2367400340519058,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3275,2.2539080433739778,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3276,1.880431269288016,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3277,0.4737610890023037,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3278,0.5169981615262815,
202,Anak Korban Pelarangan Akses Bertemu Orangtua,2017,3279,0.1326418640847027,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3201,3.535388045597441,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3202,1.396667689184709,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3203,1.305505744973018,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3204,2.217597672776382,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3205,1.5960010623207588,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3206,0.9128423462465672,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3207,0.5465269728593505,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3208,0.5513907961023534,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3209,1.1382180186894315,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3210,0.5948594792569494,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3211,0.5565047588264233,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3212,0.8454158594607257,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3213,0.7588120124596212,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3214,0.5511684498969572,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3215,1.2801582775580598,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3216,2.229771127521724,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3217,0.970902499130172,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3218,0.1834634127260249,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3271,0.5893564106734398,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3272,0.1795723541316242,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3273,1.256005920997097,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3274,0.1638969466513194,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3275,1.5603978761819848,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3276,1.3018370325840107,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3277,0.3279884462323641,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3278,0.3579218041335795,
203,Anak Korban Penelantaran Ekonomi (Hak Nafkah),2017,3279,0.0918289828278711,
204,Anak Korban Diluar Pernikahan,2017,3201,0.2618805959701808,
204,Anak Korban Diluar Pernikahan,2017,3202,0.103456865865534,
204,Anak Korban Diluar Pernikahan,2017,3203,0.0967041292572606,
204,Anak Korban Diluar Pernikahan,2017,3204,0.164266494279732,
204,Anak Korban Diluar Pernikahan,2017,3205,0.1182223009126488,
204,Anak Korban Diluar Pernikahan,2017,3206,0.0676179515738198,
204,Anak Korban Diluar Pernikahan,2017,3207,0.040483479471063,
204,Anak Korban Diluar Pernikahan,2017,3208,0.0408437626742484,
204,Anak Korban Diluar Pernikahan,2017,3209,0.0843124458288468,
204,Anak Korban Diluar Pernikahan,2017,3210,0.0440636651301444,
204,Anak Korban Diluar Pernikahan,2017,3211,0.0412225747278832,
204,Anak Korban Diluar Pernikahan,2017,3212,0.0626233969970908,
204,Anak Korban Diluar Pernikahan,2017,3213,0.0562082972192312,
204,Anak Korban Diluar Pernikahan,2017,3214,0.0408272925849598,
204,Anak Korban Diluar Pernikahan,2017,3215,0.0948265390783748,
204,Anak Korban Diluar Pernikahan,2017,3216,0.1651682316682758,
204,Anak Korban Diluar Pernikahan,2017,3217,0.071918703639272,
204,Anak Korban Diluar Pernikahan,2017,3218,0.01358988242415,
204,Anak Korban Diluar Pernikahan,2017,3271,0.0436560304202548,
204,Anak Korban Diluar Pernikahan,2017,3272,0.0133016558616018,
204,Anak Korban Diluar Pernikahan,2017,3273,0.0930374756294146,
204,Anak Korban Diluar Pernikahan,2017,3274,0.0121405145667644,
204,Anak Korban Diluar Pernikahan,2017,3275,0.1155850278653322,
204,Anak Korban Diluar Pernikahan,2017,3276,0.0964323727840008,
204,Anak Korban Diluar Pernikahan,2017,3277,0.0242954404616566,
204,Anak Korban Diluar Pernikahan,2017,3278,0.026512726232117,
204,Anak Korban Diluar Pernikahan,2017,3279,0.0068021468761386,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3201,0.3928208939552712,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3202,0.155185298798301,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3203,0.1450561938858909,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3204,0.246399741419598,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3205,0.1773334513689732,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3206,0.1014269273607297,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3207,0.0607252192065944,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3208,0.0612656440113726,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3209,0.1264686687432702,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3210,0.0660954976952166,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3211,0.0618338620918248,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3212,0.0939350954956362,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3213,0.0843124458288468,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3214,0.0612409388774397,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3215,0.1422398086175622,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3216,0.2477523475024137,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3217,0.107878055458908,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3218,0.020384823636225,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3271,0.0654840456303822,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3272,0.0199524837924027,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3273,0.1395562134441219,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3274,0.0182107718501466,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3275,0.1733775417979983,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3276,0.1446485591760012,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3277,0.0364431606924849,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3278,0.0397690893481754,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2017,3279,0.0102032203142079,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3201,0.7856417879105424,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3202,0.310370597596602,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3203,0.2901123877717818,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3204,0.492799482839196,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3205,0.3546669027379464,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3206,0.2028538547214594,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3207,0.1214504384131889,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3208,0.1225312880227452,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3209,0.2529373374865404,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3210,0.1321909953904332,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3211,0.1236677241836496,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3212,0.1878701909912724,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3213,0.1686248916576936,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3214,0.1224818777548794,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3215,0.2844796172351244,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3216,0.4955046950048274,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3217,0.215756110917816,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3218,0.04076964727245,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3271,0.1309680912607644,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3272,0.0399049675848054,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3273,0.2791124268882438,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3274,0.0364215437002932,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3275,0.3467550835959966,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3276,0.2892971183520024,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3277,0.0728863213849698,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3278,0.0795381786963509,
206,Anak Korban Penelantaran Orangtua / Keluarga,2017,3279,0.0204064406284158,
207,Anak Hilang (Sebagai Korban),2017,3201,0.7856417879105424,
207,Anak Hilang (Sebagai Korban),2017,3202,0.310370597596602,
207,Anak Hilang (Sebagai Korban),2017,3203,0.2901123877717818,
207,Anak Hilang (Sebagai Korban),2017,3204,0.492799482839196,
207,Anak Hilang (Sebagai Korban),2017,3205,0.3546669027379464,
207,Anak Hilang (Sebagai Korban),2017,3206,0.2028538547214594,
207,Anak Hilang (Sebagai Korban),2017,3207,0.1214504384131889,
207,Anak Hilang (Sebagai Korban),2017,3208,0.1225312880227452,
207,Anak Hilang (Sebagai Korban),2017,3209,0.2529373374865404,
207,Anak Hilang (Sebagai Korban),2017,3210,0.1321909953904332,
207,Anak Hilang (Sebagai Korban),2017,3211,0.1236677241836496,
207,Anak Hilang (Sebagai Korban),2017,3212,0.1878701909912724,
207,Anak Hilang (Sebagai Korban),2017,3213,0.1686248916576936,
207,Anak Hilang (Sebagai Korban),2017,3214,0.1224818777548794,
207,Anak Hilang (Sebagai Korban),2017,3215,0.2844796172351244,
207,Anak Hilang (Sebagai Korban),2017,3216,0.4955046950048274,
207,Anak Hilang (Sebagai Korban),2017,3217,0.215756110917816,
207,Anak Hilang (Sebagai Korban),2017,3218,0.04076964727245,
207,Anak Hilang (Sebagai Korban),2017,3271,0.1309680912607644,
